sent_id,match_type,similarity,expected,expected_sub,expected_rel,expected_obj,predicted,predicted_sub,predicted_rel,predicted_obj
ont_19_film_test_28,MISSING,,"(It's_Great_to_Be_Young_(1956_film), cinematography, Gilbert_Taylor)",It's_Great_to_Be_Young_(1956_film),cinematography,Gilbert_Taylor,,,,
ont_19_film_test_29,MISSING,,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,,,,
ont_19_film_test_29,MISSING,,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,,,,
ont_19_film_test_29,MISSING,,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,,,,
ont_19_film_test_3,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, Cecil_Parker)",It's_Great_to_Be_Young_(1956_film),starring,Cecil_Parker,,,,
ont_19_film_test_30,MISSING,,"(It's_Great_to_Be_Young_(1956_film), gross, 282838.0)",It's_Great_to_Be_Young_(1956_film),gross,282838.0,,,,
ont_19_film_test_30,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_30,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_30,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_31,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_31,MISSING,,"(It's_Great_to_Be_Young_(1956_film), editing, Max_Benedict)",It's_Great_to_Be_Young_(1956_film),editing,Max_Benedict,,,,
ont_19_film_test_31,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_31,MISSING,,"(Max_Benedict, activeYearsStartYear, 1947-01-01)",Max_Benedict,activeYearsStartYear,1947-01-01,,,,
ont_19_film_test_32,EXACT,1.00,"(Tom_Sizemore, spouse, Maeve_Quinlan)",Tom_Sizemore,spouse,Maeve_Quinlan,"(Tom_Sizemore, spouse, Maeve_Quinlan)",Tom_Sizemore,spouse,Maeve_Quinlan
ont_19_film_test_33,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_33,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_33,MISSING,,"(It's_Great_to_Be_Young_(1956_film), musicComposer, Louis_Levy)",It's_Great_to_Be_Young_(1956_film),musicComposer,Louis_Levy,,,,
ont_19_film_test_33,MISSING,,"(It's_Great_to_Be_Young_(1956_film), cinematography, Gilbert_Taylor)",It's_Great_to_Be_Young_(1956_film),cinematography,Gilbert_Taylor,,,,
ont_19_film_test_33,MISSING,,"(It's_Great_to_Be_Young_(1956_film), gross, 282838.0)",It's_Great_to_Be_Young_(1956_film),gross,282838.0,,,,
ont_19_film_test_33,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_33,MISSING,,"(It's_Great_to_Be_Young_(1956_film), writer, Ted_Willis)",It's_Great_to_Be_Young_(1956_film),writer,Ted_Willis,,,,
ont_19_film_test_34,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_35,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_35,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_35,MISSING,,"(It's_Great_to_Be_Young_(1956_film), writer, Ted_Willis)",It's_Great_to_Be_Young_(1956_film),writer,Ted_Willis,,,,
ont_19_film_test_35,MISSING,,"(It's_Great_to_Be_Young_(1956_film), musicComposer, Louis_Levy)",It's_Great_to_Be_Young_(1956_film),musicComposer,Louis_Levy,,,,
ont_19_film_test_36,EXACT,1.00,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore
ont_19_film_test_36,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_36,EXACT,1.00,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0
ont_19_film_test_36,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_36,EXACT,1.00,"(Super_Capers, language, English_language)",Super_Capers,language,English_language,"(Super_Capers, language, English_language)",Super_Capers,language,English_language
ont_19_film_test_36,MISSING,,"(Super_Capers, editing, Stacy_Katzman)",Super_Capers,editing,Stacy_Katzman,,,,
ont_19_film_test_37,EXACT,1.00,"(John_Mills, birthPlace, North_Elmham)",John_Mills,birthPlace,North_Elmham,"(John_Mills, birthPlace, North_Elmham)",John_Mills,birthPlace,North_Elmham
ont_19_film_test_37,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_38,EXACT,1.00,"(Max_Benedict, deathYear, 1986)",Max_Benedict,deathYear,1986,"(Max_Benedict, deathYear, 1986)",Max_Benedict,deathYear,1986
ont_19_film_test_38,MISSING,,"(It's_Great_to_Be_Young_(1956_film), editing, Max_Benedict)",It's_Great_to_Be_Young_(1956_film),editing,Max_Benedict,,,,
ont_19_film_test_38,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_38,MISSING,,"(It's_Great_to_Be_Young_(1956_film), musicComposer, Louis_Levy)",It's_Great_to_Be_Young_(1956_film),musicComposer,Louis_Levy,,,,
ont_19_film_test_39,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, Cecil_Parker)",It's_Great_to_Be_Young_(1956_film),starring,Cecil_Parker,,,,
ont_19_film_test_39,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_39,MISSING,,"(It's_Great_to_Be_Young_(1956_film), editing, Max_Benedict)",It's_Great_to_Be_Young_(1956_film),editing,Max_Benedict,,,,
ont_19_film_test_39,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_39,MISSING,,"(It's_Great_to_Be_Young_(1956_film), musicComposer, Louis_Levy)",It's_Great_to_Be_Young_(1956_film),musicComposer,Louis_Levy,,,,
ont_19_film_test_39,MISSING,,"(It's_Great_to_Be_Young_(1956_film), writer, Ted_Willis)",It's_Great_to_Be_Young_(1956_film),writer,Ted_Willis,,,,
ont_19_film_test_4,SEMANTIC,0.98,"(Super_Capers, director, Ray_Griggs_(director))",Super_Capers,director,Ray_Griggs_(director),"(Super_Capers, director, Ray_Griggs)",Super_Capers,director,Ray_Griggs
ont_19_film_test_40,SEMANTIC,0.99,"(Michael_Rooker, birthYear, 1955-01-01)",Michael_Rooker,birthYear,1955-01-01,"(Michael_Rooker, birthYear, 1955)",Michael_Rooker,birthYear,1955
ont_19_film_test_41,SEMANTIC,0.99,"(Tom_Sizemore, activeYearsStartYear, 1989-01-01)",Tom_Sizemore,activeYearsStartYear,1989-01-01,"(Tom_Sizemore, activeYearsStartYear, 1989)",Tom_Sizemore,activeYearsStartYear,1989
ont_19_film_test_42,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, Cecil_Parker)",It's_Great_to_Be_Young_(1956_film),starring,Cecil_Parker,,,,
ont_19_film_test_42,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_43,MISSING,,"(Lionsgate, keyPerson, Michael_R._Burns)",Lionsgate,keyPerson,Michael_R._Burns,,,,
ont_19_film_test_44,SEMANTIC,0.97,"(Super_Capers, gross, 30955.0)",Super_Capers,gross,30955.0,"(Super_Capers, gross, 30955)",Super_Capers,gross,30955
ont_19_film_test_44,SEMANTIC,0.97,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,"(Super_Capers, runtime, 98)",Super_Capers,runtime,98
ont_19_film_test_44,SEMANTIC,0.99,"(Super_Capers, budget, 2000000.0)",Super_Capers,budget,2000000.0,"(Super_Capers, budget, 2000000)",Super_Capers,budget,2000000
ont_19_film_test_45,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_45,EXACT,1.00,"(Super_Capers, language, English_language)",Super_Capers,language,English_language,"(Super_Capers, language, English_language)",Super_Capers,language,English_language
ont_19_film_test_45,SEMANTIC,0.99,"(Super_Capers, budget, 2000000.0)",Super_Capers,budget,2000000.0,"(Super_Capers, budget, 2000000)",Super_Capers,budget,2000000
ont_19_film_test_45,SEMANTIC,0.97,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,"(Super_Capers, runtime, 98)",Super_Capers,runtime,98
ont_19_film_test_45,SEMANTIC,0.97,"(Super_Capers, writer, Ray_Griggs_(director))",Super_Capers,writer,Ray_Griggs_(director),"(Super_Capers, director, Ray_Griggs)",Super_Capers,director,Ray_Griggs
ont_19_film_test_45,MISSING,,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,,,,
ont_19_film_test_45,MISSING,,"(Super_Capers, editing, Stacy_Katzman)",Super_Capers,editing,Stacy_Katzman,,,,
ont_19_film_test_46,EXACT,1.00,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore
ont_19_film_test_46,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_46,EXACT,1.00,"(Super_Capers, language, English_language)",Super_Capers,language,English_language,"(Super_Capers, language, English_language)",Super_Capers,language,English_language
ont_19_film_test_46,MISSING,,"(Super_Capers, editing, Stacy_Katzman)",Super_Capers,editing,Stacy_Katzman,,,,
ont_19_film_test_47,MISSING,,"(It's_Great_to_Be_Young_(1956_film), gross, 282838.0)",It's_Great_to_Be_Young_(1956_film),gross,282838.0,,,,
ont_19_film_test_47,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_47,MISSING,,"(It's_Great_to_Be_Young_(1956_film), cinematography, Gilbert_Taylor)",It's_Great_to_Be_Young_(1956_film),cinematography,Gilbert_Taylor,,,,
ont_19_film_test_48,SEMANTIC,0.97,"(Super_Capers, writer, Ray_Griggs_(director))",Super_Capers,writer,Ray_Griggs_(director),"(Super_Capers, writer, Ray_Griggs)",Super_Capers,writer,Ray_Griggs
ont_19_film_test_49,EXACT,1.00,"(John_Mills, deathPlace, Denham,_Buckinghamshire)",John_Mills,deathPlace,"Denham,_Buckinghamshire","(John_Mills, deathPlace, Denham,_Buckinghamshire)",John_Mills,deathPlace,"Denham,_Buckinghamshire"
ont_19_film_test_5,EXACT,1.00,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate
ont_19_film_test_5,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_5,MISSING,,"(Lionsgate, type, Public_company)",Lionsgate,type,Public_company,,,,
ont_19_film_test_50,EXACT,1.00,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore
ont_19_film_test_50,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_50,EXACT,1.00,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate
ont_19_film_test_50,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_50,SEMANTIC,0.97,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,"(Super_Capers, runtime, 98)",Super_Capers,runtime,98
ont_19_film_test_51,EXACT,1.00,"(Super_Capers, starring, Adam_West)",Super_Capers,starring,Adam_West,"(Super_Capers, starring, Adam_West)",Super_Capers,starring,Adam_West
ont_19_film_test_52,EXACT,1.00,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate
ont_19_film_test_52,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_52,EXACT,1.00,"(Super_Capers, starring, Justin_Whalin)",Super_Capers,starring,Justin_Whalin,"(Super_Capers, starring, Justin_Whalin)",Super_Capers,starring,Justin_Whalin
ont_19_film_test_52,SEMANTIC,0.99,"(Roadside_Attractions, foundingYear, 2003-01-01)",Roadside_Attractions,foundingYear,2003-01-01,"(Roadside_Attractions, foundingYear, 2003)",Roadside_Attractions,foundingYear,2003
ont_19_film_test_53,EXACT,1.00,"(Michael_Rooker, birthDate, 1955-04-06)",Michael_Rooker,birthDate,1955-04-06,"(Michael_Rooker, birthDate, 1955-04-06)",Michael_Rooker,birthDate,1955-04-06
ont_19_film_test_54,EXACT,1.00,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate
ont_19_film_test_54,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_54,EXACT,1.00,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore
ont_19_film_test_54,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_54,EXTRA,,,,,,"(Super_Capers, type, Film)",Super_Capers,type,Film
ont_19_film_test_55,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_55,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_55,MISSING,,"(It's_Great_to_Be_Young_(1956_film), cinematography, Gilbert_Taylor)",It's_Great_to_Be_Young_(1956_film),cinematography,Gilbert_Taylor,,,,
ont_19_film_test_55,MISSING,,"(It's_Great_to_Be_Young_(1956_film), gross, 282838.0)",It's_Great_to_Be_Young_(1956_film),gross,282838.0,,,,
ont_19_film_test_55,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_56,SEMANTIC,0.97,"(Super_Capers, gross, 30955.0)",Super_Capers,gross,30955.0,"(Super_Capers, gross, 30955)",Super_Capers,gross,30955
ont_19_film_test_56,SEMANTIC,0.97,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,"(Super_Capers, runtime, 98)",Super_Capers,runtime,98
ont_19_film_test_56,SEMANTIC,0.97,"(Super_Capers, writer, Ray_Griggs_(director))",Super_Capers,writer,Ray_Griggs_(director),"(Super_Capers, director, Ray_Griggs)",Super_Capers,director,Ray_Griggs
ont_19_film_test_56,SEMANTIC,0.98,"(Super_Capers, starring, Tom_Lister,_Jr.)",Super_Capers,starring,"Tom_Lister,_Jr.","(Super_Capers, starring, Tommy_Lister_Jr.)",Super_Capers,starring,Tommy_Lister_Jr.
ont_19_film_test_56,EXTRA,,,,,,"(Super_Capers, writer, Ray_Griggs)",Super_Capers,writer,Ray_Griggs
ont_19_film_test_57,EXACT,1.00,"(John_Mills, deathYear, 2005)",John_Mills,deathYear,2005,"(John_Mills, deathYear, 2005)",John_Mills,deathYear,2005
ont_19_film_test_57,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, Cecil_Parker)",It's_Great_to_Be_Young_(1956_film),starring,Cecil_Parker,,,,
ont_19_film_test_57,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_57,MISSING,,"(It's_Great_to_Be_Young_(1956_film), writer, Ted_Willis)",It's_Great_to_Be_Young_(1956_film),writer,Ted_Willis,,,,
ont_19_film_test_57,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_58,EXACT,1.00,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate
ont_19_film_test_58,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_58,EXACT,1.00,"(Super_Capers, language, English_language)",Super_Capers,language,English_language,"(Super_Capers, language, English_language)",Super_Capers,language,English_language
ont_19_film_test_58,MISSING,,"(Lionsgate, type, Public_company)",Lionsgate,type,Public_company,,,,
ont_19_film_test_58,MISSING,,"(English_language, iso6391Code, en)",English_language,iso6391Code,en,,,,
ont_19_film_test_59,EXACT,1.00,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore
ont_19_film_test_59,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_59,EXACT,1.00,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate
ont_19_film_test_59,EXACT,1.00,"(Super_Capers, language, English_language)",Super_Capers,language,English_language,"(Super_Capers, language, English_language)",Super_Capers,language,English_language
ont_19_film_test_59,SEMANTIC,0.97,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,"(Super_Capers, runtime, 98)",Super_Capers,runtime,98
ont_19_film_test_59,MISSING,,"(Super_Capers, editing, Stacy_Katzman)",Super_Capers,editing,Stacy_Katzman,,,,
ont_19_film_test_59,MISSING,,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,,,,
ont_19_film_test_6,MISSING,,"(It's_Great_to_Be_Young_(1956_film), gross, 282838.0)",It's_Great_to_Be_Young_(1956_film),gross,282838.0,,,,
ont_19_film_test_6,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_60,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_60,SEMANTIC,0.97,"(Super_Capers, writer, Ray_Griggs_(director))",Super_Capers,writer,Ray_Griggs_(director),"(Super_Capers, writer, Ray_Griggs)",Super_Capers,writer,Ray_Griggs
ont_19_film_test_60,MISSING,,"(Ray_Griggs_(director), birthYear, 1974)",Ray_Griggs_(director),birthYear,1974,,,,
ont_19_film_test_60,EXTRA,,,,,,"(Ray_Griggs, birthYear, 1974)",Ray_Griggs,birthYear,1974
ont_19_film_test_61,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_61,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_61,MISSING,,"(It's_Great_to_Be_Young_(1956_film), musicComposer, Louis_Levy)",It's_Great_to_Be_Young_(1956_film),musicComposer,Louis_Levy,,,,
ont_19_film_test_62,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, Cecil_Parker)",It's_Great_to_Be_Young_(1956_film),starring,Cecil_Parker,,,,
ont_19_film_test_62,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_62,MISSING,,"(It's_Great_to_Be_Young_(1956_film), director, Cyril_Frankel)",It's_Great_to_Be_Young_(1956_film),director,Cyril_Frankel,,,,
ont_19_film_test_63,EXACT,1.00,"(Super_Capers, starring, Justin_Whalin)",Super_Capers,starring,Justin_Whalin,"(Super_Capers, starring, Justin_Whalin)",Super_Capers,starring,Justin_Whalin
ont_19_film_test_64,EXACT,1.00,"(Louis_Levy, birthDate, 1894-11-20)",Louis_Levy,birthDate,1894-11-20,"(Louis_Levy, birthDate, 1894-11-20)",Louis_Levy,birthDate,1894-11-20
ont_19_film_test_64,MISSING,,"(It's_Great_to_Be_Young_(1956_film), musicComposer, Louis_Levy)",It's_Great_to_Be_Young_(1956_film),musicComposer,Louis_Levy,,,,
ont_19_film_test_65,EXACT,1.00,"(Super_Capers, starring, Danielle_Harris)",Super_Capers,starring,Danielle_Harris,"(Super_Capers, starring, Danielle_Harris)",Super_Capers,starring,Danielle_Harris
ont_19_film_test_65,SEMANTIC,0.97,"(Super_Capers, writer, Ray_Griggs_(director))",Super_Capers,writer,Ray_Griggs_(director),"(Super_Capers, director, Ray_Griggs)",Super_Capers,director,Ray_Griggs
ont_19_film_test_65,SEMANTIC,0.98,"(Super_Capers, director, Ray_Griggs_(director))",Super_Capers,director,Ray_Griggs_(director),"(Super_Capers, director, Ray_Griggs)",Super_Capers,director,Ray_Griggs
ont_19_film_test_65,EXTRA,,,,,,"(Super_Capers, type, Film)",Super_Capers,type,Film
ont_19_film_test_65,EXTRA,,,,,,"(Super_Capers, writer, Ray_Griggs)",Super_Capers,writer,Ray_Griggs
ont_19_film_test_66,EXACT,1.00,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate,"(Super_Capers, distributor, Lionsgate)",Super_Capers,distributor,Lionsgate
ont_19_film_test_66,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_66,EXACT,1.00,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions,"(Super_Capers, distributor, Roadside_Attractions)",Super_Capers,distributor,Roadside_Attractions
ont_19_film_test_66,SEMANTIC,0.99,"(Super_Capers, budget, 2000000.0)",Super_Capers,budget,2000000.0,"(Super_Capers, budget, 2000000)",Super_Capers,budget,2000000
ont_19_film_test_67,MISSING,,"(It's_Great_to_Be_Young_(1956_film), gross, 282838.0)",It's_Great_to_Be_Young_(1956_film),gross,282838.0,,,,
ont_19_film_test_67,MISSING,,"(It's_Great_to_Be_Young_(1956_film), runtime, 94.0)",It's_Great_to_Be_Young_(1956_film),runtime,94.0,,,,
ont_19_film_test_67,MISSING,,"(It's_Great_to_Be_Young_(1956_film), starring, John_Mills)",It's_Great_to_Be_Young_(1956_film),starring,John_Mills,,,,
ont_19_film_test_68,EXACT,1.00,"(Super_Capers, starring, Adam_West)",Super_Capers,starring,Adam_West,"(Super_Capers, starring, Adam_West)",Super_Capers,starring,Adam_West
ont_19_film_test_68,SEMANTIC,0.97,"(Super_Capers, gross, 30955.0)",Super_Capers,gross,30955.0,"(Super_Capers, gross, 30955)",Super_Capers,gross,30955
ont_19_film_test_68,SEMANTIC,0.97,"(Super_Capers, writer, Ray_Griggs_(director))",Super_Capers,writer,Ray_Griggs_(director),"(Super_Capers, director, Ray_Griggs)",Super_Capers,director,Ray_Griggs
ont_19_film_test_68,SEMANTIC,0.98,"(Super_Capers, director, Ray_Griggs_(director))",Super_Capers,director,Ray_Griggs_(director),"(Super_Capers, director, Ray_Griggs)",Super_Capers,director,Ray_Griggs
ont_19_film_test_68,EXTRA,,,,,,"(Super_Capers, writer, Ray_Griggs)",Super_Capers,writer,Ray_Griggs
ont_19_film_test_69,EXACT,1.00,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore
ont_19_film_test_69,EXACT,1.00,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker,"(Super_Capers, starring, Michael_Rooker)",Super_Capers,starring,Michael_Rooker
ont_19_film_test_69,EXACT,1.00,"(Super_Capers, language, English_language)",Super_Capers,language,English_language,"(Super_Capers, language, English_language)",Super_Capers,language,English_language
ont_19_film_test_69,EXTRA,,,,,,"(Super_Capers, type, Film)",Super_Capers,type,Film
ont_19_film_test_7,EXACT,1.00,"(Super_Capers, starring, Danielle_Harris)",Super_Capers,starring,Danielle_Harris,"(Super_Capers, starring, Danielle_Harris)",Super_Capers,starring,Danielle_Harris
ont_19_film_test_7,SEMANTIC,0.97,"(Super_Capers, runtime, 98.0)",Super_Capers,runtime,98.0,"(Super_Capers, runtime, 98)",Super_Capers,runtime,98
ont_19_film_test_7,SEMANTIC,0.97,"(Super_Capers, writer, Ray_Griggs_(director))",Super_Capers,writer,Ray_Griggs_(director),"(Super_Capers, writer, Ray_Griggs)",Super_Capers,writer,Ray_Griggs
ont_19_film_test_70,EXACT,1.00,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore,"(Super_Capers, starring, Tom_Sizemore)",Super_Capers,starring,Tom_Sizemore
